CNTRYCOW,A001_1,A001_2,A001_3,A001_4,A002_1,A002_2,A002_3,A002_4,A003_1,A003_2,A003_3,A003_4,A004_1,A004_2,A004_3,A004_4,A005_1,A005_2,A005_3,A005_4,A006_1,A006_2,A006_3,A006_4,A008_1,A008_2,A008_3,A008_4,A009_1,A009_2,A009_3,A009_4,A009_5,A170_1,A170_2,A170_3,A170_4,A170_5,A170_6,A170_7,A170_8,A170_9,A170_10,A173_1,A173_2,A173_3,A173_4,A173_5,A173_6,A173_7,A173_8,A173_9,A173_10,A027_0,A027_1,A029_0,A029_1,A030_0,A030_1,A032_0,A032_1,A034_0,A034_1,A035_0,A035_1,A038_0,A038_1,A039_0,A039_1,A040_0,A040_1,A041_0,A041_1,A042_0,A042_1,A065_0,A065_1,A066_0,A066_1,A067_0,A067_1,A068_0,A068_1,A071_0,A071_1,A072_0,A072_1,A074_0,A074_1,A078_0,A078_1,A079_0,A079_1,A080_01_0,A080_01_1,A080_02_0,A080_02_1,A124_02_0,A124_02_1,A124_03_0,A124_03_1,A124_06_0,A124_06_1,A124_08_0,A124_08_1,A124_09_0,A124_09_1,A165_1,A165_2,B008_1,B008_2,B008_3,C001_1,C001_2,C001_3,C001_01_1,C001_01_2,C001_01_3,C001_01_4,C001_01_5,C002_1,C002_2,C002_3,C002_01_1,C002_01_2,C002_01_3,C002_01_4,C002_01_5,D081_1,D081_2,D081_3,D081_4,D081_5,D026_03_1,D026_03_2,D026_03_3,D026_03_4,D026_03_5,D026_05_1,D026_05_2,D026_05_3,D026_05_4,D026_05_5,C038_1,C038_2,C038_3,C038_4,C038_5,C039_1,C039_2,C039_3,C039_4,C039_5,C041_1,C041_2,C041_3,C041_4,C041_5,D001_B_1,D001_B_2,D001_B_3,D001_B_4,G007_18_B_1,G007_18_B_2,G007_18_B_3,G007_18_B_4,G007_33_B_1,G007_33_B_2,G007_33_B_3,G007_33_B_4,G007_34_B_1,G007_34_B_2,G007_34_B_3,G007_34_B_4,G007_35_B_1,G007_35_B_2,G007_35_B_3,G007_35_B_4,G007_36_B_1,G007_36_B_2,G007_36_B_3,G007_36_B_4,D054_1,D054_2,D054_3,D054_4,D059_1,D059_2,D059_3,D059_4,D060_1,D060_2,D060_3,D060_4,D061_1,D061_2,D061_3,D061_4,D078_1,D078_2,D078_3,D078_4,E001_1,E001_2,E001_3,E001_4,E002_1,E002_2,E002_3,E002_4,E003_1,E003_2,E003_3,E003_4,E004_1,E004_2,E004_3,E004_4,Y002_1,Y002_2,Y002_3,E012_0,E012_1,E015_1,E015_2,E015_3,E018_1,E018_2,E018_3,E023_1,E023_2,E023_3,E023_4,E025_1,E025_2,E025_3,E026_1,E026_2,E026_3,E027_1,E027_2,E027_3,E028_1,E028_2,E028_3,E033_1,E033_2,E033_3,E033_4,E033_5,E033_6,E033_7,E033_8,E033_9,E033_10,E035_1,E035_2,E035_3,E035_4,E035_5,E035_6,E035_7,E035_8,E035_9,E035_10,E036_1,E036_2,E036_3,E036_4,E036_5,E036_6,E036_7,E036_8,E036_9,E036_10,E037_1,E037_2,E037_3,E037_4,E037_5,E037_6,E037_7,E037_8,E037_9,E037_10,E039_1,E039_2,E039_3,E039_4,E039_5,E039_6,E039_7,E039_8,E039_9,E039_10,E069_01_1,E069_01_2,E069_01_3,E069_01_4,E069_02_1,E069_02_2,E069_02_3,E069_02_4,E069_04_1,E069_04_2,E069_04_3,E069_04_4,E069_05_1,E069_05_2,E069_05_3,E069_05_4,E069_06_1,E069_06_2,E069_06_3,E069_06_4,E069_07_1,E069_07_2,E069_07_3,E069_07_4,E069_08_1,E069_08_2,E069_08_3,E069_08_4,E069_18A_1,E069_18A_2,E069_18A_3,E069_18A_4,E069_18_1,E069_18_2,E069_18_3,E069_18_4,E069_11_1,E069_11_2,E069_11_3,E069_11_4,E069_12_1,E069_12_2,E069_12_3,E069_12_4,E069_13_1,E069_13_2,E069_13_3,E069_13_4,E069_14_1,E069_14_2,E069_14_3,E069_14_4,E069_17_1,E069_17_2,E069_17_3,E069_17_4,E069_20_1,E069_20_2,E069_20_3,E069_20_4,E111_01_1,E111_01_2,E111_01_3,E111_01_4,E111_01_5,E111_01_6,E111_01_7,E111_01_8,E111_01_9,E111_01_10,E114_1,E114_2,E114_3,E114_4,E115_1,E115_2,E115_3,E115_4,E116_1,E116_2,E116_3,E116_4,E117_1,E117_2,E117_3,E117_4,E224_0,E224_1,E224_2,E224_3,E224_4,E224_5,E224_6,E224_7,E224_8,E224_9,E224_10,E225_0,E225_1,E225_2,E225_3,E225_4,E225_5,E225_6,E225_7,E225_8,E225_9,E225_10,E226_0,E226_1,E226_2,E226_3,E226_4,E226_5,E226_6,E226_7,E226_8,E226_9,E226_10,E227_0,E227_1,E227_2,E227_3,E227_4,E227_5,E227_6,E227_7,E227_8,E227_9,E227_10,E228_0,E228_1,E228_2,E228_3,E228_4,E228_5,E228_6,E228_7,E228_8,E228_9,E228_10,E229_0,E229_1,E229_2,E229_3,E229_4,E229_5,E229_6,E229_7,E229_8,E229_9,E229_10,E233_0,E233_1,E233_2,E233_3,E233_4,E233_5,E233_6,E233_7,E233_8,E233_9,E233_10,E233A_0,E233A_1,E233A_2,E233A_3,E233A_4,E233A_5,E233A_6,E233A_7,E233A_8,E233A_9,E233A_10,E233B_0,E233B_1,E233B_2,E233B_3,E233B_4,E233B_5,E233B_6,E233B_7,E233B_8,E233B_9,E233B_10,E235_1,E235_2,E235_3,E235_4,E235_5,E235_6,E235_7,E235_8,E235_9,E235_10,E236_1,E236_2,E236_3,E236_4,E236_5,E236_6,E236_7,E236_8,E236_9,E236_10,E263_1,E263_2,E263_3,E263_4,E264_1,E264_2,E264_3,E264_4,E265_01_1,E265_01_2,E265_01_3,E265_01_4,E265_02_1,E265_02_2,E265_02_3,E265_02_4,E265_03_1,E265_03_2,E265_03_3,E265_03_4,E265_04_1,E265_04_2,E265_04_3,E265_04_4,E265_05_1,E265_05_2,E265_05_3,E265_05_4,E265_06_1,E265_06_2,E265_06_3,E265_06_4,E265_07_1,E265_07_2,E265_07_3,E265_07_4,E265_08_1,E265_08_2,E265_08_3,E265_08_4,F025_0,F025_1,F025_2,F025_3,F025_4,F025_5,F025_6,F025_7,F025_8,F025_9,F028_1,F028_2,F028_3,F028_4,F028_6,F028_7,F028_8,F028B_WVS7_1,F028B_WVS7_2,F028B_WVS7_3,F028B_WVS7_4,F028B_WVS7_5,F028B_WVS7_6,F028B_WVS7_7,F028B_WVS7_8,F066_EVS5_1,F066_EVS5_2,F066_EVS5_3,F066_EVS5_4,F066_EVS5_5,F066_EVS5_6,F066_EVS5_7,F034_1,F034_2,F034_3,F050_0,F050_1,F051_0,F051_1,F053_0,F053_1,F054_0,F054_1,F063_1,F063_2,F063_3,F063_4,F063_5,F063_6,F063_7,F063_8,F063_9,F063_10,F114A_1,F114A_2,F114A_3,F114A_4,F114A_5,F114A_6,F114A_7,F114A_8,F114A_9,F114A_10,F115_1,F115_2,F115_3,F115_4,F115_5,F115_6,F115_7,F115_8,F115_9,F115_10,F116_1,F116_2,F116_3,F116_4,F116_5,F116_6,F116_7,F116_8,F116_9,F116_10,F117_1,F117_2,F117_3,F117_4,F117_5,F117_6,F117_7,F117_8,F117_9,F117_10,F118_1,F118_2,F118_3,F118_4,F118_5,F118_6,F118_7,F118_8,F118_9,F118_10,F119_1,F119_2,F119_3,F119_4,F119_5,F119_6,F119_7,F119_8,F119_9,F119_10,F120_1,F120_2,F120_3,F120_4,F120_5,F120_6,F120_7,F120_8,F120_9,F120_10,F121_1,F121_2,F121_3,F121_4,F121_5,F121_6,F121_7,F121_8,F121_9,F121_10,F122_1,F122_2,F122_3,F122_4,F122_5,F122_6,F122_7,F122_8,F122_9,F122_10,F123_1,F123_2,F123_3,F123_4,F123_5,F123_6,F123_7,F123_8,F123_9,F123_10,F132_1,F132_2,F132_3,F132_4,F132_5,F132_6,F132_7,F132_8,F132_9,F132_10,E290_1,E290_2,E290_3,E290_4,E290_5,E290_6,E290_7,E290_8,E290_9,E290_10,F144_02_1,F144_02_2,F144_02_3,F144_02_4,F144_02_5,F144_02_6,F144_02_7,F144_02_8,F144_02_9,F144_02_10,G005_0,G005_1,G006_1,G006_2,G006_3,G006_4,G052_1,G052_2,G052_3,G052_4,G052_5,G062_1,G062_2,G062_3,G062_4,G063_1,G063_2,G063_3,G063_4,G255_1,G255_2,G255_3,G255_4,G256_1,G256_2,G256_3,G256_4,G257_1,G257_2,G257_3,G257_4,H009_1,H009_2,H009_3,H009_4,H010_1,H010_2,H010_3,H010_4,H011_1,H011_2,H011_3,H011_4,G027A_1,G027A_2
Albania,0.9810924369747899,0.01750700280112045,0.0014005602240896359,0.0,0.3559440559440559,0.5629370629370629,0.07202797202797202,0.00909090909090909,0.1825174825174825,0.6356643356643357,0.16923076923076924,0.012587412587412588,0.05182072829131653,0.13585434173669467,0.2773109243697479,0.5350140056022409,0.821553533939818,0.16165150454863542,0.013296011196641007,0.0034989503149055285,0.23792862141357593,0.4821553533939818,0.16724982505248426,0.11266620013995801,0.17412587412587413,0.5713286713286714,0.21188811188811188,0.04265734265734266,0.2099023709902371,0.2698744769874477,0.32566248256624825,0.17154811715481172,0.02301255230125523,0.04250871080139373,0.015331010452961672,0.022996515679442508,0.03414634146341464,0.14634146341463414,0.06341463414634146,0.1470383275261324,0.18257839721254354,0.1073170731707317,0.23832752613240418,0.05598320503848846,0.03568929321203639,0.04198740377886634,0.05878236529041288,0.14765570328901328,0.08117564730580826,0.11056682995101469,0.14555633310007,0.08257522743177047,0.24002799160251925,0.04184100418410042,0.9581589958158996,0.8340306834030683,0.16596931659693165,0.504881450488145,0.49511854951185497,0.27684797768479774,0.7231520223152023,0.9197487787857641,0.08025122121423586,0.16317991631799164,0.8368200836820083,0.3531053733426378,0.6468946266573622,0.6371249127704117,0.3628750872295883,0.8157711095603629,0.18422889043963714,0.6673640167364017,0.33263598326359833,0.8152022315202232,0.18479776847977686,0.9721254355400697,0.027874564459930314,0.9679442508710802,0.03205574912891986,0.997212543554007,0.0027874564459930314,0.9825783972125436,0.017421602787456445,0.9825783972125436,0.017421602787456445,0.9846582984658299,0.015341701534170154,0.972822299651568,0.027177700348432057,0.9965132496513249,0.003486750348675035,0.9867595818815331,0.0132404181184669,0.9763066202090592,0.023693379790940768,0.9825662482566249,0.017433751743375175,0.9237228831350595,0.07627711686494051,0.16923076923076924,0.8307692307692308,0.9264705882352942,0.07352941176470588,0.10216934919524143,0.8978306508047585,0.2566995768688293,0.7433004231311706,0.025174825174825177,0.9748251748251748,0.521044992743106,0.41944847605224966,0.059506531204644414,0.2693649685973482,0.5478018143754362,0.18283321702721564,0.07885554780181438,0.19050942079553385,0.18283321702721564,0.27704117236566644,0.27076064200976974,0.7545454545454545,0.14055944055944056,0.1048951048951049,0.3958041958041958,0.35874125874125873,0.1048951048951049,0.11188811188811189,0.028671328671328673,0.02574416733708769,0.08930008045052293,0.10136765888978279,0.1753821399839099,0.6082059533386966,0.1567111735769501,0.3000702740688686,0.13633169360505973,0.2691496837666901,0.1377371749824315,0.4996505939902166,0.3836477987421384,0.07617051013277429,0.0363382250174703,0.0041928721174004195,0.7426573426573426,0.2062937062937063,0.026573426573426574,0.019580419580419582,0.0048951048951048955,0.34593837535014005,0.3557422969187675,0.11834733893557423,0.14495798319327732,0.0350140056022409,0.6159217877094972,0.28631284916201116,0.046089385474860335,0.04399441340782123,0.007681564245810056,0.9511173184357542,0.04539106145251397,0.002793296089385475,0.0006983240223463687,0.13296011196641008,0.5682295311406578,0.21343596920923724,0.08537438768369489,0.39370629370629373,0.47482517482517483,0.10979020979020979,0.021678321678321677,0.010623229461756374,0.0821529745042493,0.29957507082152973,0.6076487252124646,0.1053019145802651,0.3696612665684831,0.3078055964653903,0.21723122238586157,0.08873974645786727,0.31841909023117076,0.313944817300522,0.27889634601043994,0.7346368715083799,0.24231843575418993,0.020251396648044692,0.002793296089385475,0.04266088214027477,0.18004338394793926,0.3065798987707881,0.47071583514099785,0.006978367062107467,0.022330774598743892,0.16608513607815772,0.8046057222609909,0.1543859649122807,0.4849122807017544,0.28912280701754384,0.07157894736842105,0.04985754985754986,0.2443019943019943,0.30128205128205127,0.4045584045584046,0.7456445993031359,0.049477351916376304,0.12195121951219512,0.08292682926829269,0.1479413817166783,0.1716678297278437,0.43893928820655964,0.24145150034891835,0.42538354253835425,0.1401673640167364,0.26220362622036264,0.17224546722454673,0.17597765363128492,0.17807262569832402,0.31354748603351956,0.3324022346368715,0.27583798882681565,0.6256983240223464,0.09846368715083799,0.2054380664652568,0.7945619335347432,0.07459535538353272,0.03940886699507389,0.8859957776213934,0.7446958981612447,0.19801980198019803,0.057284299858557285,0.06769016050244243,0.23237962316817865,0.19888346127006282,0.5010467550593162,0.13531598513011153,0.48401486988847586,0.38066914498141263,0.04132231404958678,0.31930879038317056,0.6393688955672426,0.07095830285296269,0.38039502560351135,0.548646671543526,0.005035971223021582,0.030215827338129497,0.9647482014388489,0.2685609532538955,0.0384967919340055,0.043996333638863426,0.034830430797433545,0.18148487626031165,0.04949587534372136,0.04032997250229148,0.04949587534372136,0.03024747937671861,0.26306141154903756,0.25140845070422535,0.05563380281690141,0.04929577464788732,0.047183098591549295,0.0823943661971831,0.0323943661971831,0.03873239436619718,0.045774647887323945,0.059154929577464786,0.3380281690140845,0.3480427046263345,0.05765124555160142,0.05124555160142349,0.04412811387900356,0.1601423487544484,0.04128113879003559,0.04555160142348755,0.03131672597864769,0.04555160142348755,0.17508896797153026,0.2218334499650105,0.06298110566829951,0.06578026592022393,0.05318404478656403,0.20783764870538837,0.08887333799860042,0.06508047585724283,0.06018194541637509,0.03358992302309307,0.14065780265920225,0.6626760563380282,0.056338028169014086,0.048591549295774646,0.03380281690140845,0.09154929577464789,0.01619718309859155,0.022535211267605635,0.011267605633802818,0.014084507042253521,0.04295774647887324,0.17814052519517387,0.33427963094393187,0.3158268275372605,0.1717530163236338,0.19214285714285714,0.43714285714285717,0.26571428571428574,0.105,0.0450070323488045,0.14135021097046413,0.4240506329113924,0.38959212376933894,0.029069767441860465,0.08793604651162791,0.29578488372093026,0.5872093023255814,0.13594954449894883,0.43307638402242465,0.3104414856341976,0.12053258584442887,0.019676739283204497,0.05692199578355587,0.21433591004919184,0.7090653548840478,0.056657223796033995,0.28611898016997167,0.4206798866855524,0.23654390934844194,0.2632711621233859,0.44404591104734575,0.19296987087517933,0.09971305595408896,0.2632711621233859,0.44404591104734575,0.19296987087517933,0.09971305595408896,0.03089887640449438,0.1172752808988764,0.2816011235955056,0.5702247191011236,0.01127554615926709,0.04369274136715997,0.23114869626497533,0.7138830162085976,0.034856700232378,0.20604182804027885,0.3996901626646011,0.35941130906274205,0.06245353159851301,0.26022304832713755,0.3613382899628253,0.3159851301115242,0.058657243816254416,0.15830388692579506,0.35830388692579507,0.42473498233215545,0.27064896755162243,0.42920353982300885,0.20575221238938052,0.0943952802359882,0.4222065063649222,0.08486562942008487,0.08062234794908062,0.07708628005657708,0.13437057991513437,0.06577086280056577,0.06506364922206506,0.04314002828854314,0.013437057991513438,0.013437057991513438,0.062054208273894434,0.16476462196861627,0.21968616262482168,0.5534950071326676,0.6018584703359543,0.29949964260185846,0.07219442458899214,0.02644746247319514,0.03041274438812455,0.13034033309196236,0.22375090514120202,0.6154960173787111,0.8877911079745943,0.09527170077628794,0.0056457304163726185,0.011291460832745237,0.0007434944237918215,0.13977695167286244,0.02899628252788104,0.03271375464684015,0.046096654275092935,0.09665427509293681,0.09070631970260223,0.0862453531598513,0.10631970260223049,0.053531598513011154,0.3182156133828996,0.003897116134060795,0.607950116913484,0.0724863600935308,0.03819173811379579,0.03585346843335931,0.05222135619641465,0.0475448168355417,0.029618082618862042,0.03273577552611068,0.021823850350740453,0.05767731878409977,0.0007309941520467836,0.021198830409356724,0.0021929824561403508,0.003654970760233918,0.008771929824561403,0.02412280701754386,0.02266081871345029,0.025584795321637425,0.035818713450292396,0.039473684210526314,0.8157894736842105,0.0007342143906020558,0.0381791483113069,0.009544787077826725,0.021292217327459617,0.046255506607929514,0.07048458149779736,0.10425844346549193,0.07782672540381791,0.0947136563876652,0.05800293685756241,0.4787077826725404,0.017871017871017872,0.4825174825174825,0.04895104895104895,0.04972804972804973,0.04428904428904429,0.06293706293706294,0.05439005439005439,0.03341103341103341,0.050505050505050504,0.030303030303030304,0.1250971250971251,0.0007457121551081282,0.04697986577181208,0.007457121551081283,0.014914243102162566,0.01640566741237882,0.05070842654735272,0.048471290082028336,0.047725577926920205,0.09545115585384041,0.08277404921700224,0.5883668903803132,0.0007293946024799417,0.006564551422319475,0.0014587892049598833,0.0029175784099197666,0.0014587892049598833,0.011670313639679067,0.012399708242159009,0.013858497447118891,0.025528811086797956,0.030634573304157548,0.8927789934354485,0.0007396449704142012,0.11686390532544379,0.028846153846153848,0.03772189349112426,0.0621301775147929,0.08801775147928995,0.08284023668639054,0.05547337278106509,0.07692307692307693,0.06656804733727811,0.3838757396449704,0.004464285714285714,0.640625,0.050595238095238096,0.05505952380952381,0.034970238095238096,0.05133928571428571,0.028273809523809524,0.021577380952380952,0.019345238095238096,0.019345238095238096,0.0744047619047619,0.00489853044086774,0.0013995801259622112,0.0027991602519244225,0.0027991602519244225,0.01609517144856543,0.010496850944716585,0.013995801259622114,0.025192442267319804,0.01959412176347096,0.9027291812456263,0.27524893314367,0.09103840682788052,0.09815078236130868,0.0903271692745377,0.17567567567567569,0.08392603129445235,0.08463726884779517,0.057610241820768134,0.008534850640113799,0.03485064011379801,0.7900280898876404,0.125,0.07935393258426966,0.0056179775280898875,0.7905832747716093,0.12649332396345747,0.07800421644413212,0.004919184820801124,0.07615384615384616,0.11692307692307692,0.41615384615384615,0.39076923076923076,0.06761006289308176,0.23977987421383648,0.3199685534591195,0.37264150943396224,0.2765793528505393,0.45685670261941447,0.1926040061633282,0.07395993836671803,0.6661631419939577,0.26057401812688824,0.0513595166163142,0.02190332326283988,0.1249018067556952,0.27336999214454044,0.48546739984289083,0.11626080125687353,0.07507739938080496,0.17182662538699692,0.5410216718266254,0.21207430340557276,0.7040971168437026,0.2488619119878604,0.03566009104704097,0.011380880121396054,0.20445810914681015,0.27286702536510377,0.31129900076863953,0.21137586471944658,0.0628053035589672,0.09630146545708304,0.004884856943475227,0.06559665038381018,0.0,0.7655268667131891,0.0,0.0,0.0,0.004884856943475227,0.021067415730337078,0.06320224719101124,0.05407303370786517,0.39325842696629215,0.023876404494382022,0.023174157303370788,0.42134831460674155,0.3247140969882664,0.1715195377105852,0.11238559443976186,0.06152961329170169,0.06248214957128744,0.019962645139634395,0.08770131539853256,0.1597050474602304,0.6901408450704225,0.07323943661971831,0.04295774647887324,0.02535211267605634,0.02112676056338028,0.03591549295774648,0.11126760563380282,0.8108108108108109,0.16216216216216217,0.02702702702702703,0.028089887640449437,0.9719101123595506,0.7257785467128027,0.2742214532871972,0.725130890052356,0.27486910994764396,0.6695576756287944,0.3304423243712056,0.025441696113074206,0.0028268551236749115,0.0063604240282685515,0.0049469964664310955,0.03674911660777385,0.01696113074204947,0.03250883392226148,0.045229681978798585,0.04098939929328622,0.7879858657243817,0.944870900209351,0.015352407536636426,0.009769713886950453,0.00837404047452896,0.009071877180739707,0.0013956734124214933,0.00418702023726448,0.00209351011863224,0.0027913468248429866,0.00209351011863224,0.9125874125874126,0.024475524475524476,0.01888111888111888,0.008391608391608392,0.016783216783216783,0.002797202797202797,0.0048951048951048955,0.0013986013986013986,0.0034965034965034965,0.006293706293706294,0.8458856345885635,0.027196652719665274,0.03138075313807531,0.02092050209205021,0.03486750348675035,0.00697350069735007,0.0048814504881450485,0.00906555090655509,0.005578800557880056,0.013249651324965132,0.8421787709497207,0.034916201117318434,0.02164804469273743,0.0223463687150838,0.0356145251396648,0.00558659217877095,0.004888268156424581,0.009078212290502794,0.002094972067039106,0.02164804469273743,0.7764198418404026,0.02372393961179008,0.027318475916606758,0.01653486700215672,0.05895039539899353,0.012221423436376708,0.012221423436376708,0.010783608914450037,0.004313443565780014,0.05751258087706686,0.8657765284609978,0.016865776528460996,0.016163035839775124,0.011243851018973999,0.03302881236823612,0.009838369641602248,0.007730147575544624,0.007027406886858749,0.0007027406886858749,0.03162333099086437,0.453015427769986,0.08274894810659186,0.0967741935483871,0.07643758765778401,0.18723702664796635,0.03997194950911641,0.018934081346423562,0.012622720897615708,0.005610098176718092,0.02664796633941094,0.31394533987386125,0.04484933426769446,0.046951646811492644,0.046951646811492644,0.2950245269796776,0.07428170988086896,0.043447792571829014,0.04064470918009811,0.0189208128941836,0.07498248072880168,0.6842105263157895,0.04623044096728307,0.041251778093883355,0.019203413940256046,0.05476529160739687,0.015647226173541962,0.012802275960170697,0.014935988620199146,0.007112375533428165,0.10384068278805121,0.9494736842105264,0.013333333333333334,0.0077192982456140355,0.004210526315789474,0.01263157894736842,0.002807017543859649,0.0007017543859649122,0.002807017543859649,0.0,0.00631578947368421,0.8735955056179775,0.021769662921348316,0.012640449438202247,0.011235955056179775,0.027387640449438203,0.007022471910112359,0.010533707865168539,0.006320224719101123,0.002106741573033708,0.027387640449438203,0.9591836734693877,0.007037297677691766,0.00844475721323012,0.0049261083743842365,0.01055594651653765,0.00211118930330753,0.0007037297677691766,0.00211118930330753,0.0,0.0049261083743842365,0.511660777385159,0.018374558303886925,0.040282685512367494,0.04098939929328622,0.11307420494699646,0.03745583038869258,0.028268551236749116,0.03604240282685512,0.01696113074204947,0.1568904593639576,0.005574912891986063,0.9944250871080139,0.7905832747716093,0.15881939564300773,0.04286718200983837,0.007730147575544624,0.03258508327299059,0.05358435916002897,0.27081824764663287,0.38595220854453294,0.25706010137581464,0.05625879043600562,0.21870604781997188,0.3649789029535865,0.360056258790436,0.03935347856640899,0.16865776528461,0.3478566408995081,0.44413211524947294,0.3174825174825175,0.4706293706293706,0.16223776223776223,0.04965034965034965,0.16176470588235295,0.49369747899159666,0.26750700280112044,0.07703081232492998,0.24859943977591037,0.47058823529411764,0.20168067226890757,0.07913165266106442,0.2997159090909091,0.2528409090909091,0.10511363636363637,0.34232954545454547,0.10416666666666667,0.20330459770114942,0.16020114942528735,0.5323275862068966,0.13590844062947066,0.20457796852646637,0.15379113018597998,0.505722460658083,0.99581589958159,0.0041841004184100415
